RunId,iteration,Step,number_of_households,number_of_steps,flood_map_choice,network,TotalAdaptedHouseholds,TotalActualDamage,TotalExpectedDamage,TotalAdaptationCosts,TotalCostsOfSubsidies,AverageDamagePerPoorHousehold,AverageDamagePerMiddleClassHousehold,AverageDamagePerRichHousehold,AverageIncomeToDamagePoorHousehold,AverageIncomeToDamageMiddleClassHousehold,AverageIncomeToDamageRichHousehold
38,12,5,1000,80,500yr,watts_strogatz,300,21081913.19607597,22538501.927892182,1304580,0,16297.548821311264,19976.663760492313,38548.43782387761,3.1768298265180226,0.6719467678524821,0.45946232603250386
32,10,80,1000,80,500yr,watts_strogatz,399,23102454.333962034,24589616.45402047,3001680,0,9692.025590394065,21650.352172553583,61032.08123638665,1.8965876015291907,0.7349078320353473,0.6953889643539208
40,13,9,1000,80,100yr,watts_strogatz,286,15169809.10622534,16311757.157284042,1253460,0,10308.819262190937,13293.943148217602,36452.343787082194,2.0014832426814584,0.4682219932466313,0.43300468630798594
36,12,54,1000,80,harvey,watts_strogatz,674,42572039.08437262,45344274.69402487,4729370,0,19720.174918262805,42507.40587870834,102369.76071552657,3.8544894059585304,1.448726745661253,1.164770758904594
35,11,66,1000,80,500yr,watts_strogatz,408,18902214.272355314,20361003.834069308,2632825,0,9651.069983250285,19199.96672471359,39632.63565810279,1.9315286339683704,0.6639457218276092,0.44752494080140404
42,14,28,1000,80,harvey,watts_strogatz,594,47520615.231006384,50360786.80106491,2648610,0,24035.318824044443,46772.73685832952,117647.9498420728,4.890758535387227,1.6177796275679095,1.38420191730545
39,13,61,1000,80,harvey,watts_strogatz,640,46627519.25969757,49292138.865651436,4849825,0,21371.416197964783,43105.69183555865,135979.16017445683,4.322777850885651,1.4446750208777064,1.613913343077509
44,14,2,1000,80,500yr,watts_strogatz,155,29974245.370021787,32270039.41515363,420435,0,19200.492155334097,29496.087416252107,61156.910962580674,3.832389090222535,1.0252376024258736,0.6829164235814674
43,14,27,1000,80,100yr,watts_strogatz,354,15028268.598889254,16200996.579386292,2058645,0,7763.211587650617,13408.604409927131,38504.9497599563,1.576039279940135,0.45988930730420297,0.43840312122042585
45,15,13,1000,80,harvey,watts_strogatz,539,50961657.13146762,53812895.88855725,2285730,0,23504.684063687837,50085.95896283942,128281.9802714604,4.620133553886338,1.6689056570128769,1.403749738215317
41,13,64,1000,80,500yr,watts_strogatz,416,19846662.55536289,21393764.012557477,2387650,0,13592.877271064477,18119.793827749665,49781.68887794687,2.6961162769754394,0.6075922601126829,0.5654637524581551
47,15,13,1000,80,500yr,watts_strogatz,369,22013167.976010147,23800111.124607813,1502485,0,10634.037176789561,19581.33678831135,66495.15072577345,2.0621221488261083,0.6582416793462363,0.7527349613627308
46,15,28,1000,80,100yr,watts_strogatz,309,16454511.034463404,17873773.785827674,1582815,0,7013.4098511038055,15703.434190013972,41030.95817026281,1.4414324800596994,0.5281519722724307,0.46665145321702745
51,17,13,1000,80,harvey,watts_strogatz,562,53926150.87748562,56807213.11402489,2469925,0,26306.60583718595,47782.416250801354,148848.5317540654,5.1539731035753364,1.5992049148009098,1.6868233641845316
48,16,59,1000,80,harvey,watts_strogatz,606,46168866.98205013,49281039.16508061,4957920,0,22437.842545342948,43192.89124087038,125864.06185973284,4.312155785319497,1.4530256329731859,1.4433112392441754
49,16,62,1000,80,100yr,watts_strogatz,320,13645038.772668669,14406757.767586602,1920930,0,5495.346082781959,12380.336756038916,40293.38208516212,1.1375192473126627,0.40872169949136594,0.4637775482896796
50,16,68,1000,80,500yr,watts_strogatz,453,19400098.744327303,20920221.26416617,3673410,0,7959.250559565923,19164.044536060268,46469.84744934334,1.6015854169537285,0.6576437098094473,0.5268687471741941
54,18,11,1000,80,harvey,watts_strogatz,538,52722877.51432001,55692137.42622806,2034645,0,28926.402423483567,50381.577177256506,118722.93440990415,5.923780334679097,1.6918388571419978,1.3573940480012823
52,17,62,1000,80,100yr,watts_strogatz,310,11425530.7583214,12314258.939192152,1731550,0,7413.097652221619,10645.0991192659,27364.149132087125,1.4964131580671907,0.3548277570456881,0.31532833418950373
53,17,53,1000,80,500yr,watts_strogatz,418,21859221.10474585,23239891.772192165,2719450,0,8572.620227572874,20605.800349456258,54931.56204089003,1.7989069643989621,0.7061341536635232,0.6266541117109035
55,18,42,1000,80,100yr,watts_strogatz,327,15003444.488431066,16150326.690965353,1596570,0,6939.9856710195645,14265.505456702413,40647.19590584343,1.3442175529434843,0.486443835411804,0.4557900185341955
57,19,56,1000,80,harvey,watts_strogatz,613,43706139.85080833,46756946.83580635,4841970,0,17818.345358457653,40413.51258641485,119234.2131741175,3.514565569872455,1.392018360668496,1.3950047430753905
56,18,71,1000,80,500yr,watts_strogatz,406,16322823.52505627,17509007.667775244,3756770,0,6908.799899362183,16135.541394093045,38569.50693909283,1.3154991284525752,0.5539676702610896,0.4457241345895031
60,20,14,1000,80,harvey,watts_strogatz,576,49866169.8856797,52616141.119548045,2444715,0,24921.616962260527,47649.16026493143,107993.90140367168,4.965099866555265,1.6203748584764595,1.2219054159528573
59,19,61,1000,80,500yr,watts_strogatz,384,18882176.762707934,20460128.722889807,2759000,0,10893.137973463145,18363.20918748852,42603.080923817484,2.1862828477685468,0.6171735616497765,0.4847594650391555
58,19,71,1000,80,100yr,watts_strogatz,302,17055421.31539312,18418268.624491412,1679400,0,8322.773599029531,14535.300587617,56823.08724051911,1.711006049177519,0.5064701004019139,0.6540941566024813
62,20,33,1000,80,500yr,watts_strogatz,348,21225898.30326717,22959364.922718864,1234735,0,9948.81380009104,22548.46296540165,40911.7469893603,1.9790620177131313,0.7743761337735054,0.4508918718005086
63,21,19,1000,80,harvey,watts_strogatz,568,52350987.519527555,55273269.37558144,2514120,0,23899.287512862273,50351.94219592424,130333.77350877796,4.649086389890518,1.7520923040804568,1.4662855051935104
61,20,52,1000,80,100yr,watts_strogatz,286,14327366.565762494,15342933.987197194,2835520,0,6494.998560465237,15968.808721032607,22179.88560305537,1.2934483153717502,0.5518401839286088,0.2527297394215441
65,21,16,1000,80,500yr,watts_strogatz,366,23067452.270524792,24959414.39962048,1519380,0,12368.520618543727,24641.817999236522,41610.20224558118,2.4403692408827107,0.8310647001950161,0.4767609088384659
68,22,1,1000,80,500yr,watts_strogatz,74,38051666.885230124,40920315.53360344,120515,0,19491.861169208707,35948.46772081174,102894.39164396799,4.0591525000722,1.2178754746039937,1.164227237907223
64,21,69,1000,80,100yr,watts_strogatz,299,14522594.190975927,15676944.135207605,2628230,0,7300.835179243543,13748.639556345086,35285.17174179738,1.4235847216750224,0.4566172725924725,0.3926194135689712
67,22,65,1000,80,100yr,watts_strogatz,331,14568899.224615268,15593909.949465165,1926795,0,7470.48713787758,14458.251359016554,32900.14947756306,1.4730897862025925,0.48704387008393923,0.3727329489160079
66,22,75,1000,80,harvey,watts_strogatz,561,43877608.98892474,46675893.01578157,3611010,0,21202.745886200893,43374.548714255434,104333.10711337517,4.253067838394009,1.453065759130242,1.207496723930404
69,23,75,1000,80,harvey,watts_strogatz,692,42705254.370312035,45491495.29701889,6051475,0,22413.933999236644,40233.76011791831,109812.51052514641,4.509326496712788,1.4055591861146108,1.2560509497909906
71,23,44,1000,80,500yr,watts_strogatz,420,19328919.977863044,20697626.283155877,2733760,0,9877.724663953322,18046.772420273966,47878.13865941665,1.9605241866458303,0.6220666788701793,0.5479679647747971
72,24,39,1000,80,harvey,watts_strogatz,589,47812907.63140353,50571802.83146663,2929060,0,22843.937023265655,44568.84334071794,126595.11035097156,4.543181623114136,1.5172996338533506,1.4020844541941242
70,23,72,1000,80,100yr,watts_strogatz,273,16403591.667635387,17565734.343025114,1507805,0,8856.501466561833,17275.54272343031,29158.16777864704,1.7527512554171474,0.5799935140626247,0.321934595523997
73,24,52,1000,80,100yr,watts_strogatz,314,15643771.349168723,16635781.95351495,1530295,0,8418.102880450122,15919.994382032035,33489.853387746596,1.686831946302948,0.5420386597196535,0.3839888115543628
74,24,46,1000,80,500yr,watts_strogatz,430,16392733.094494918,17435059.910338644,2646945,0,9731.22071687111,16077.286405156321,33133.45785792659,2.0143415774581497,0.5485800118419126,0.3788885061575851
78,26,1,1000,80,harvey,watts_strogatz,139,72118567.79224285,76015278.30470806,177455,0,35888.6731161495,68941.9815172664,180726.67819217805,7.093998056212705,2.3153995099256375,2.044803856163295
76,25,36,1000,80,100yr,watts_strogatz,325,15224341.890653603,16360693.285299625,1697135,0,6866.787695296131,15366.74624983696,33457.6035031295,1.4284341194350725,0.5146829446301249,0.3741007197504179
75,25,45,1000,80,harvey,watts_strogatz,628,52423080.81054739,55473542.57597113,3529450,0,26239.070958548913,49281.04383881532,128697.99967013125,5.318505309590096,1.6851046252329867,1.4335387675147728
79,26,31,1000,80,100yr,watts_strogatz,305,13003500.969991041,13975579.106285257,1511925,0,7808.0647572718735,14042.756492794331,18394.626509356895,1.496946162180505,0.4833643008645634,0.21615938301729196
80,26,32,1000,80,500yr,watts_strogatz,410,20776707.937417276,22062220.40297801,2197345,0,7480.543838161135,21412.150037044474,48046.88283419282,1.5718665467338258,0.7230982760626526,0.5557536085209462
77,25,64,1000,80,500yr,watts_strogatz,378,15778755.689719334,16823573.17589404,2562725,0,9015.821633905109,16903.84503816727,27250.79870265906,1.7901753067120918,0.5843286261131536,0.31308449440965014
